state,action,next_state,reward
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Urine Test', 'In-depth Eye Examination', 'General Ultrasound', 'Electrocardiogram (ECG)', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",Cardiac Ultrasound,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Urine Test', 'In-depth Eye Examination', 'General Ultrasound', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",0.7875829586812245
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Urine Test', 'In-depth Eye Examination', 'General Ultrasound', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]",Conclusion,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Urine Test', 'In-depth Eye Examination', 'General Ultrasound', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'Conclusion', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]",0.6106529651038322
"['Registration', 0.3333333333333333, 0.13333333333333333, 0.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Payment,"['Registration', 'Payment', 0.3333333333333333, 0.13333333333333333, 0.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9652090405847631
"['Registration', 'Payment', 0.3333333333333333, 0.13333333333333333, 0.06666666666666667, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Get Triage Number,"['Registration', 'Payment', 'Get Triage Number', 0.3333333333333333, 0.13333333333333333, 0.06666666666666667, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9644444444444444
"['Registration', 'Payment', 'Get Triage Number', 0.25, 0.1, 0.0, 0.25, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Measure Vital Signs,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.25, 0.1, 0.0, 0.25, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9342918310548368
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.25, 0.1, 0.0, 0.25, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",General Medicine Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.25, 0.1, 0.0, 0.25, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9552380952380952
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.25, 0.1, 0.0, 0.25, 1.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Eye Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 0.25, 0.1, 0.0, 0.25, 1.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9361904761904762
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 0.25, 0.1, 0.0, 0.25, 1.0, 0.75, 0.0, 0.75, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ENT Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 0.25, 0.1, 0.0, 0.25, 1.0, 0.75, 0.0, 0.75, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9028571428571428
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 0.16666666666666666, 0.06666666666666667, 0.0, 0.16666666666666666, 0.3333333333333333, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.3333333333333333]",Dental Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 0.16666666666666666, 0.06666666666666667, 0.0, 0.16666666666666666, 0.3333333333333333, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.3333333333333333]",0.9217310456616814
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 0.1111111111111111, 0.044444444444444446, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",Urine Test,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 0.1111111111111111, 0.044444444444444446, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",0.9473419579777961
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 0.1111111111111111, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",DEXA Bone Density Scan,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 0.1111111111111111, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9513227513227513
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 0.1111111111111111, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Post-bronchodilator Spirometry,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 0.1111111111111111, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9513227513227513
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 0.1111111111111111, 0.044444444444444446, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]",Blood Test,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 'Blood Test', 0.1111111111111111, 0.044444444444444446, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]",0.9293121693121693
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 'Blood Test', 0.1111111111111111, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0]",Cardiac Ultrasound,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 'Blood Test', 'Cardiac Ultrasound', 0.1111111111111111, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0]",0.9394708994708995
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 'Blood Test', 'Cardiac Ultrasound', 0.05555555555555555, 0.044444444444444446, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.0, 0.0, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.0, 0.0]",General Ultrasound,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 'Blood Test', 'Cardiac Ultrasound', 'General Ultrasound', 0.05555555555555555, 0.044444444444444446, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.0, 0.0, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.0, 0.0]",0.8656488362846744
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 'Blood Test', 'Cardiac Ultrasound', 'General Ultrasound', 0.0, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.0, 1.0, 0.0, 0.0, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0]",ENT Endoscopy,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 'Blood Test', 'Cardiac Ultrasound', 'General Ultrasound', 'ENT Endoscopy', 0.0, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.0, 1.0, 0.0, 0.0, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0]",0.9310052910052911
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 'Blood Test', 'Cardiac Ultrasound', 'General Ultrasound', 'ENT Endoscopy', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",In-depth Eye Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 'Blood Test', 'Cardiac Ultrasound', 'General Ultrasound', 'ENT Endoscopy', 'In-depth Eye Examination', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",0.8872875187326055
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 'Blood Test', 'Cardiac Ultrasound', 'General Ultrasound', 'ENT Endoscopy', 'In-depth Eye Examination', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",Chest X-ray,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 'Blood Test', 'Cardiac Ultrasound', 'General Ultrasound', 'ENT Endoscopy', 'In-depth Eye Examination', 'Chest X-ray', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",0.8435978835978837
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 'Blood Test', 'Cardiac Ultrasound', 'General Ultrasound', 'ENT Endoscopy', 'In-depth Eye Examination', 'Chest X-ray', 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.0, 0.2222222222222222]",Conclusion,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 'Blood Test', 'Cardiac Ultrasound', 'General Ultrasound', 'ENT Endoscopy', 'In-depth Eye Examination', 'Chest X-ray', 'Conclusion', 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.0, 0.2222222222222222]",0.6203749579472124
"['Registration', 0.3333333333333333, 0.13333333333333333, 0.06666666666666667, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Payment,"['Registration', 'Payment', 0.3333333333333333, 0.13333333333333333, 0.06666666666666667, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9642988653393277
"['Registration', 'Payment', 0.3333333333333333, 0.13333333333333333, 0.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Get Triage Number,"['Registration', 'Payment', 'Get Triage Number', 0.3333333333333333, 0.13333333333333333, 0.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9657142857142857
"['Registration', 'Payment', 'Get Triage Number', 0.25, 0.1, 0.0, 0.25, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Measure Vital Signs,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.25, 0.1, 0.0, 0.25, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9344288466831819
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.25, 0.1, 0.0, 0.25, 1.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",General Medicine Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.25, 0.1, 0.0, 0.25, 1.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9326537602838181
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.16666666666666666, 0.06666666666666667, 0.03333333333333333, 0.16666666666666666, 0.6666666666666666, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",Conclusion,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Conclusion', 0.16666666666666666, 0.06666666666666667, 0.03333333333333333, 0.16666666666666666, 0.6666666666666666, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.9128751873260543
"['Registration', 0.3333333333333333, 0.13333333333333333, 0.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Payment,"['Registration', 'Payment', 0.3333333333333333, 0.13333333333333333, 0.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9648665015139004
"['Registration', 'Payment', 0.3333333333333333, 0.13333333333333333, 0.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Get Triage Number,"['Registration', 'Payment', 'Get Triage Number', 0.3333333333333333, 0.13333333333333333, 0.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9657142857142857
"['Registration', 'Payment', 'Get Triage Number', 0.25, 0.1, 0.0, 0.25, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Measure Vital Signs,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.25, 0.1, 0.0, 0.25, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9353793926048262
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.25, 0.1, 0.0, 0.25, 1.0, 0.75, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",General Medicine Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.25, 0.1, 0.0, 0.25, 1.0, 0.75, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9174517539835458
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.16666666666666666, 0.06666666666666667, 0.0, 0.16666666666666666, 0.3333333333333333, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 1.0, 0.0, 0.3333333333333333]",Conclusion,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Conclusion', 0.16666666666666666, 0.06666666666666667, 0.0, 0.16666666666666666, 0.3333333333333333, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 1.0, 0.0, 0.3333333333333333]",0.8925821940850842
"['Registration', 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Payment,"['Registration', 'Payment', 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9682539682539683
"['Registration', 'Payment', 0.3333333333333333, 0.13333333333333333, 0.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Get Triage Number,"['Registration', 'Payment', 'Get Triage Number', 0.3333333333333333, 0.13333333333333333, 0.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9657142857142857
"['Registration', 'Payment', 'Get Triage Number', 0.25, 0.1, 0.0, 0.25, 1.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Measure Vital Signs,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.25, 0.1, 0.0, 0.25, 1.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9162375753127199
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.25, 0.1, 0.0, 0.25, 1.0, 0.75, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",General Medicine Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.25, 0.1, 0.0, 0.25, 1.0, 0.75, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9150111631036487
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.25, 0.1, 0.0, 0.25, 1.0, 0.75, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Chest X-ray,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 0.25, 0.1, 0.0, 0.25, 1.0, 0.75, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9219047619047619
